x0,y0,z0,x1,y1,z1,q0,q1,sigma_q1
0.0,0.0,-1.0,0.4,0.0,-0.2,-3.1000000000000003e-15,-3.1328266000359266e-15,1.797681415413758e-17
0.0,0.0,-1.0,0.4,0.0,0.0,-3.1000000000000003e-15,-3.086258347733698e-15,1.83837745124013e-17
0.0,0.0,-1.0,0.4,0.0,0.5,-3.1000000000000003e-15,-3.1298405825052143e-15,1.8849709207996754e-17
0.0,0.0,-1.0,0.4,0.0,1.0,-3.1000000000000003e-15,-3.0680911102585136e-15,1.785405122920172e-17
0.0,0.0,-1.0,0.5,0.0,-1.5,-3.1000000000000003e-15,-3.133360474877898e-15,1.83201881179913e-17
0.0,0.0,-1.0,0.5,0.0,-1.4,-3.1000000000000003e-15,-3.0865561114382647e-15,1.7077443365693292e-17
0.0,0.0,-1.0,0.5,0.0,-1.3,-3.1000000000000003e-15,-3.112996550538361e-15,1.630100021165924e-17
0.0,0.0,-1.0,0.5,0.0,-1.2,-3.1000000000000003e-15,-3.116953652791181e-15,1.6432594034838445e-17
0.0,0.0,-1.0,0.5,0.0,-1.1,-3.1000000000000003e-15,-3.0979122049530816e-15,1.8460439916224238e-17
0.0,0.0,-1.0,0.5,0.0,-1.05,-3.1000000000000003e-15,-3.0984887376252457e-15,1.6610711765345072e-17
0.0,0.0,-1.0,0.5,0.0,-1.02,-3.1000000000000003e-15,-3.064915305839962e-15,1.6807582267996565e-17
0.0,0.0,-1.0,0.5,0.0,-1.0,-3.1000000000000003e-15,-3.107752899529106e-15,1.8337321290696343e-17
0.0,0.0,-1.0,0.5,0.0,-0.98,-3.1000000000000003e-15,-3.112416352731891e-15,1.5470107489161252e-17
0.0,0.0,-1.0,0.5,0.0,-0.96,-3.1000000000000003e-15,-3.0990036296875407e-15,1.738072844605483e-17
0.0,0.0,-1.0,0.5,0.0,-0.94,-3.1000000000000003e-15,-3.0843840851891975e-15,1.8523816252079897e-17
0.0,0.0,-1.0,0.5,0.0,-0.92,-3.1000000000000003e-15,-3.070989597403194e-15,1.7222459872322474e-17
0.0,0.0,-1.0,0.5,0.0,-0.9,-3.1000000000000003e-15,-3.0859081930256524e-15,1.8318698202302743e-17
0.0,0.0,-1.0,0.5,0.0,-0.8,-3.1000000000000003e-15,-3.1068896902271603e-15,1.7509216231932213e-17
0.0,0.0,-1.0,0.5,0.0,-0.6,-3.1000000000000003e-15,-3.0682769282918672e-15,1.8056779313556205e-17
0.0,0.0,-1.0,0.5,0.0,-0.4,-3.1000000000000003e-15,-3.044529471759268e-15,1.677495897898914e-17
0.0,0.0,-1.0,0.5,0.0,-0.2,-3.1000000000000003e-15,-3.1085753788264426e-15,1.5747684892593966e-17
0.0,0.0,-1.0,0.5,0.0,0.0,-3.1000000000000003e-15,-3.1152572789764575e-15,1.8521386966316415e-17
0.0,0.0,-1.0,0.5,0.0,0.5,-3.1000000000000003e-15,-3.1163151233307753e-15,1.854884098584891e-17
0.0,0.0,-1.0,0.5,0.0,1.0,-3.1000000000000003e-15,-3.0928979754477663e-15,1.8785565922211586e-17
0.0,0.0,-1.0,0.0,0.0,-1.5,-3.0000000000000002e-15,-3.1049487496287474e-15,1.8228634408664635e-17
0.0,0.0,-1.0,0.0,0.0,-1.4,-3.0000000000000002e-15,-3.109952180069642e-15,1.9095162884632493e-17
0.0,0.0,-1.0,0.0,0.0,-1.3,-3.0000000000000002e-15,-3.1509019183335436e-15,1.7978005664206935e-17
0.0,0.0,-1.0,0.0,0.0,-1.2,-3.0000000000000002e-15,-3.2185862862762215e-15,1.920681156281542e-17
0.0,0.0,-1.0,0.0,0.0,-1.1,-3.0000000000000002e-15,-3.3664504789747463e-15,1.985467213884745e-17
0.0,0.0,-1.0,0.0,0.0,-1.05,-3.0000000000000002e-15,-3.431723261123642e-15,1.917984230004044e-17
0.0,0.0,-1.0,0.0,0.0,-1.02,-3.0000000000000002e-15,-3.1298756157444878e-15,1.8314925704890637e-17
0.0,0.0,-1.0,0.0,0.0,-0.98,-3.0000000000000002e-15,-2.481486751993465e-15,1.9010838604885465e-17
0.0,0.0,-1.0,0.0,0.0,-0.96,-3.0000000000000002e-15,-2.3765082952827825e-15,1.944327607310842e-17
0.0,0.0,-1.0,0.0,0.0,-0.94,-3.0000000000000002e-15,-2.3521601333973663e-15,1.9328501707459154e-17
0.0,0.0,-1.0,0.0,0.0,-0.92,-3.0000000000000002e-15,-2.3140829195517966e-15,1.8204976172741474e-17
0.0,0.0,-1.0,0.0,0.0,-0.9,-3.0000000000000002e-15,-2.311557967331005e-15,1.7955070930654287e-17
0.0,0.0,-1.0,0.0,0.0,-0.8,-3.0000000000000002e-15,-2.5151881788738037e-15,1.754904944590909e-17
0.0,0.0,-1.0,0.0,0.0,-0.6,-3.0000000000000002e-15,-2.7586651222075133e-15,1.7763290034362637e-17
0.0,0.0,-1.0,0.0,0.0,-0.4,-3.0000000000000002e-15,-2.828711714449822e-15,1.9205696056501634e-17
0.0,0.0,-1.0,0.0,0.0,-0.2,-3.0000000000000002e-15,-2.968748989923804e-15,1.8051022522739513e-17
0.0,0.0,-1.0,0.0,0.0,0.0,-3.0000000000000002e-15,-2.988230488844375e-15,2.1117825942205116e-17
0.0,0.0,-1.0,0.0,0.0,0.5,-3.0000000000000002e-15,-3.0031491450869716e-15,1.8025735849141244e-17
0.0,0.0,-1.0,0.0,0.0,1.0,-3.0000000000000002e-15,-3.1011068317742975e-15,1.8684110204100378e-17
0.0,0.0,-1.0,0.02,0.0,-1.5,-3.0000000000000002e-15,-3.1354759319035937e-15,1.8541098203040396e-17
0.0,0.0,-1.0,0.02,0.0,-1.4,-3.0000000000000002e-15,-3.0507362969876678e-15,1.759415633808574e-17
0.0,0.0,-1.0,0.02,0.0,-1.3,-3.0000000000000002e-15,-3.1448596267843857e-15,1.7660197888417642e-17
0.0,0.0,-1.0,0.02,0.0,-1.2,-3.0000000000000002e-15,-3.1839156131847757e-15,1.7832477554273377e-17
0.0,0.0,-1.0,0.02,0.0,-1.1,-3.0000000000000002e-15,-3.4042929277889075e-15,1.9725013642866483e-17
0.0,0.0,-1.0,0.02,0.0,-1.05,-3.0000000000000002e-15,-3.3965310658209224e-15,1.7239575793583353e-17
0.0,0.0,-1.0,0.02,0.0,-1.02,-3.0000000000000002e-15,-3.134292944288595e-15,1.9069715562522635e-17
0.0,0.0,-1.0,0.02,0.0,-1.0,-3.0000000000000002e-15,-2.8692677852892676e-15,1.6680325321129304e-17
0.0,0.0,-1.0,0.02,0.0,-0.98,-3.0000000000000002e-15,-2.635876477838541e-15,1.9486338429456842e-17
0.0,0.0,-1.0,0.02,0.0,-0.96,-3.0000000000000002e-15,-2.4785955143316405e-15,1.71171004243902e-17
0.0,0.0,-1.0,0.02,0.0,-0.94,-3.0000000000000002e-15,-2.3890774838079442e-15,1.8048813048141917e-17
0.0,0.0,-1.0,0.02,0.0,-0.92,-3.0000000000000002e-15,-2.367873914828418e-15,1.624951961106842e-17
0.0,0.0,-1.0,0.02,0.0,-0.9,-3.0000000000000002e-15,-2.3915900246948566e-15,1.8764765584351348e-17
0.0,0.0,-1.0,0.02,0.0,-0.8,-3.0000000000000002e-15,-2.541275354880677e-15,1.6400178346415067e-17
0.0,0.0,-1.0,0.02,0.0,-0.6,-3.0000000000000002e-15,-2.741393433109767e-15,1.611650126566856e-17
0.0,0.0,-1.0,0.02,0.0,-0.4,-3.0000000000000002e-15,-2.8408130675539194e-15,1.7918751142751984e-17
0.0,0.0,-1.0,0.02,0.0,-0.2,-3.0000000000000002e-15,-2.962273179460282e-15,1.908979573409496e-17
0.0,0.0,-1.0,0.02,0.0,0.0,-3.0000000000000002e-15,-2.9500111942406115e-15,1.7645511071237113e-17
0.0,0.0,-1.0,0.02,0.0,0.5,-3.0000000000000002e-15,-3.0566249241513153e-15,1.805686366953416e-17
0.0,0.0,-1.0,0.02,0.0,1.0,-3.0000000000000002e-15,-3.103635999117701e-15,1.7397184973839346e-17
0.0,0.0,-1.0,0.05,0.0,-1.5,-3.0000000000000002e-15,-3.139103585680144e-15,1.638631674527002e-17
0.0,0.0,-1.0,0.05,0.0,-1.4,-3.0000000000000002e-15,-3.1635469273202968e-15,1.8728428593417616e-17
0.0,0.0,-1.0,0.05,0.0,-1.3,-3.0000000000000002e-15,-3.1712016800750164e-15,1.973377826827785e-17
0.0,0.0,-1.0,0.05,0.0,-1.2,-3.0000000000000002e-15,-3.1555292789598427e-15,1.6914489278259752e-17
0.0,0.0,-1.0,0.05,0.0,-1.1,-3.0000000000000002e-15,-3.3424119151417716e-15,1.9451572530640853e-17
0.0,0.0,-1.0,0.05,0.0,-1.05,-3.0000000000000002e-15,-3.3431082475725787e-15,2.021916546356099e-17
0.0,0.0,-1.0,0.05,0.0,-1.02,-3.0000000000000002e-15,-3.1236778135614028e-15,1.811598146058519e-17
0.0,0.0,-1.0,0.05,0.0,-1.0,-3.0000000000000002e-15,-2.8924689589184236e-15,1.7996300118661727e-17
0.0,0.0,-1.0,0.05,0.0,-0.98,-3.0000000000000002e-15,-2.655192561694474e-15,1.8179744325972843e-17
0.0,0.0,-1.0,0.05,0.0,-0.96,-3.0000000000000002e-15,-2.5060495829703215e-15,1.7205570680531398e-17
0.0,0.0,-1.0,0.05,0.0,-0.94,-3.0000000000000002e-15,-2.428072697349752e-15,1.7946839765850133e-17
0.0,0.0,-1.0,0.05,0.0,-0.92,-3.0000000000000002e-15,-2.4944643868406317e-15,1.8748632294579486e-17
0.0,0.0,-1.0,0.05,0.0,-0.9,-3.0000000000000002e-15,-2.503149626159598e-15,1.7117835522463388e-17
0.0,0.0,-1.0,0.05,0.0,-0.8,-3.0000000000000002e-15,-2.6128689071991706e-15,1.7673235153882178e-17
0.0,0.0,-1.0,0.05,0.0,-0.6,-3.0000000000000002e-15,-2.6978347915350876e-15,1.778240962253754e-17
0.0,0.0,-1.0,0.05,0.0,-0.4,-3.0000000000000002e-15,-2.859810415451063e-15,1.637332373627409e-17
0.0,0.0,-1.0,0.05,0.0,-0.2,-3.0000000000000002e-15,-2.9634605728794426e-15,1.6112328321902913e-17
0.0,0.0,-1.0,0.05,0.0,0.0,-3.0000000000000002e-15,-2.9989011455632953e-15,1.738649940711384e-17
0.0,0.0,-1.0,0.05,0.0,0.5,-3.0000000000000002e-15,-3.0398734896868104e-15,1.9089223564676205e-17
0.0,0.0,-1.0,0.05,0.0,1.0,-3.0000000000000002e-15,-3.0567999490074062e-15,1.8154015293673857e-17
0.0,0.0,-1.0,0.1,0.0,-1.5,-3.0000000000000002e-15,-3.1261713380624107e-15,1.6842006619239143e-17
0.0,0.0,-1.0,0.1,0.0,-1.4,-3.0000000000000002e-15,-3.0669316321582943e-15,1.9536632478490227e-17
0.0,0.0,-1.0,0.1,0.0,-1.3,-3.0000000000000002e-15,-3.117040951247064e-15,1.841929122342862e-17
0.0,0.0,-1.0,0.1,0.0,-1.2,-3.0000000000000002e-15,-3.1499712886984654e-15,1.9208193926073415e-17
0.0,0.0,-1.0,0.1,0.0,-1.1,-3.0000000000000002e-15,-3.2355617839441733e-15,1.8036499542865645e-17
0.0,0.0,-1.0,0.1,0.0,-1.05,-3.0000000000000002e-15,-3.1846322707513997e-15,1.807399854917993e-17
0.0,0.0,-1.0,0.1,0.0,-1.02,-3.0000000000000002e-15,-3.1062528506679926e-15,1.8494838582858642e-17
0.0,0.0,-1.0,0.1,0.0,-1.0,-3.0000000000000002e-15,-3.013780413693264e-15,1.8053516470763896e-17
0.0,0.0,-1.0,0.1,0.0,-0.98,-3.0000000000000002e-15,-2.9006177901171488e-15,1.691763996202223e-17
0.0,0.0,-1.0,0.1,0.0,-0.96,-3.0000000000000002e-15,-2.835150887123776e-15,1.7580336043805276e-17
0.0,0.0,-1.0,0.1,0.0,-0.94,-3.0000000000000002e-15,-2.8521244967784178e-15,1.7588410022170316e-17
0.0,0.0,-1.0,0.1,0.0,-0.92,-3.0000000000000002e-15,-2.74679030993636e-15,1.651942824869322e-17
0.0,0.0,-1.0,0.1,0.0,-0.9,-3.0000000000000002e-15,-2.7533584074215803e-15,1.7552665407816406e-17
0.0,0.0,-1.0,0.1,0.0,-0.8,-3.0000000000000002e-15,-2.7375606544714263e-15,1.8487996914011113e-17
0.0,0.0,-1.0,0.1,0.0,-0.6,-3.0000000000000002e-15,-2.8868112023667948e-15,1.714372985325504e-17
0.0,0.0,-1.0,0.1,0.0,-0.4,-3.0000000000000002e-15,-2.899575422797053e-15,1.7187811043214983e-17
0.0,0.0,-1.0,0.1,0.0,-0.2,-3.0000000000000002e-15,-3.0027282692748184e-15,1.896883375831718e-17
0.0,0.0,-1.0,0.1,0.0,0.0,-3.0000000000000002e-15,-3.0459031757155172e-15,1.831093204938928e-17
0.0,0.0,-1.0,0.1,0.0,0.5,-3.0000000000000002e-15,-3.0773455811414413e-15,1.890532732969258e-17
0.0,0.0,-1.0,0.1,0.0,1.0,-3.0000000000000002e-15,-3.080992120854875e-15,1.7793167865783707e-17
0.0,0.0,-1.0,0.2,0.0,-1.5,-3.0000000000000002e-15,-3.0971433927273504e-15,1.7980774760139323e-17
0.0,0.0,-1.0,0.2,0.0,-1.4,-3.0000000000000002e-15,-3.1108740476572757e-15,1.918837896236412e-17
0.0,0.0,-1.0,0.2,0.0,-1.3,-3.0000000000000002e-15,-3.084553639737364e-15,1.6808530145199426e-17
0.0,0.0,-1.0,0.2,0.0,-1.2,-3.0000000000000002e-15,-3.1176122135780843e-15,1.8691618667503003e-17
0.0,0.0,-1.0,0.2,0.0,-1.1,-3.0000000000000002e-15,-3.080583626655952e-15,1.8109943725730954e-17
0.0,0.0,-1.0,0.2,0.0,-1.05,-3.0000000000000002e-15,-3.11355638117284e-15,1.9363892988333854e-17
0.0,0.0,-1.0,0.2,0.0,-1.02,-3.0000000000000002e-15,-3.104435356153651e-15,1.705434613336583e-17
0.0,0.0,-1.0,0.2,0.0,-1.0,-3.0000000000000002e-15,-3.084632339058569e-15,1.8178594278866126e-17
0.0,0.0,-1.0,0.2,0.0,-0.98,-3.0000000000000002e-15,-3.092747149436899e-15,2.0183924191000032e-17
0.0,0.0,-1.0,0.2,0.0,-0.96,-3.0000000000000002e-15,-3.075395675555512e-15,1.8992900787423977e-17
0.0,0.0,-1.0,0.2,0.0,-0.94,-3.0000000000000002e-15,-3.056553548955739e-15,1.7575103114469506e-17
0.0,0.0,-1.0,0.2,0.0,-0.92,-3.0000000000000002e-15,-3.043297474359563e-15,1.6471859259717267e-17
0.0,0.0,-1.0,0.2,0.0,-0.9,-3.0000000000000002e-15,-3.031628504342384e-15,1.9008252259149062e-17
0.0,0.0,-1.0,0.2,0.0,-0.8,-3.0000000000000002e-15,-2.9975219283183358e-15,1.839668217758611e-17
0.0,0.0,-1.0,0.2,0.0,-0.6,-3.0000000000000002e-15,-3.035582644980215e-15,1.8345082046583314e-17
0.0,0.0,-1.0,0.2,0.0,-0.4,-3.0000000000000002e-15,-3.043926365311478e-15,1.7698831230813887e-17
0.0,0.0,-1.0,0.2,0.0,-0.2,-3.0000000000000002e-15,-3.0294097668605234e-15,1.717346062596828e-17
0.0,0.0,-1.0,0.2,0.0,0.0,-3.0000000000000002e-15,-3.08139565630916e-15,1.8129791403664002e-17
0.0,0.0,-1.0,0.2,0.0,0.5,-3.0000000000000002e-15,-3.0680919636074394e-15,1.728975893181814e-17
0.0,0.0,-1.0,0.2,0.0,1.0,-3.0000000000000002e-15,-3.0971363753646844e-15,1.9544220495874487e-17
0.0,0.0,-1.0,0.3,0.0,-1.5,-3.0000000000000002e-15,-3.0992338761085044e-15,1.898055649089271e-17
0.0,0.0,-1.0,0.3,0.0,-1.4,-3.0000000000000002e-15,-3.125079184290682e-15,1.7635824213599073e-17
0.0,0.0,-1.0,0.3,0.0,-1.3,-3.0000000000000002e-15,-3.112663557126266e-15,1.996521226504455e-17
0.0,0.0,-1.0,0.3,0.0,-1.2,-3.0000000000000002e-15,-3.1310248583607065e-15,1.8340218924810927e-17
0.0,0.0,-1.0,0.3,0.0,-1.1,-3.0000000000000002e-15,-3.078073923600526e-15,1.9427586857304176e-17
0.0,0.0,-1.0,0.3,0.0,-1.05,-3.0000000000000002e-15,-3.0907057942697748e-15,1.706003343610944e-17
0.0,0.0,-1.0,0.3,0.0,-1.02,-3.0000000000000002e-15,-3.1158623215822807e-15,1.678094619659582e-17
0.0,0.0,-1.0,0.3,0.0,-1.0,-3.0000000000000002e-15,-3.0935712876132927e-15,1.8179429326801888e-17
0.0,0.0,-1.0,0.3,0.0,-0.98,-3.0000000000000002e-15,-3.105890347111964e-15,1.8059655956881827e-17
0.0,0.0,-1.0,0.3,0.0,-0.96,-3.0000000000000002e-15,-3.108460875396594e-15,1.8129571209958516e-17
0.0,0.0,-1.0,0.3,0.0,-0.94,-3.0000000000000002e-15,-3.0561724601229736e-15,1.802280694463778e-17
0.0,0.0,-1.0,0.3,0.0,-0.92,-3.0000000000000002e-15,-3.0926628484618478e-15,1.8564881931233924e-17
0.0,0.0,-1.0,0.3,0.0,-0.9,-3.0000000000000002e-15,-3.085073126651154e-15,1.6896113112660728e-17
0.0,0.0,-1.0,0.3,0.0,-0.8,-3.0000000000000002e-15,-3.0831630014330175e-15,1.7769875507974288e-17
0.0,0.0,-1.0,0.3,0.0,-0.6,-3.0000000000000002e-15,-3.0764088235213493e-15,1.626297949466436e-17
0.0,0.0,-1.0,0.3,0.0,-0.4,-3.0000000000000002e-15,-3.043280973414008e-15,1.8197752142835438e-17
0.0,0.0,-1.0,0.3,0.0,-0.2,-3.0000000000000002e-15,-3.081395776836627e-15,2.015759981702164e-17
0.0,0.0,-1.0,0.3,0.0,0.0,-3.0000000000000002e-15,-3.0617547631919943e-15,1.9592245741475816e-17
0.0,0.0,-1.0,0.3,0.0,0.5,-3.0000000000000002e-15,-3.0737073196743485e-15,1.7546859660528718e-17
0.0,0.0,-1.0,0.3,0.0,1.0,-3.0000000000000002e-15,-3.0873283698755323e-15,1.6488361875630682e-17
0.0,0.0,-1.0,0.4,0.0,-1.5,-3.0000000000000002e-15,-3.0914096733860304e-15,1.8314773262315615e-17
0.0,0.0,-1.0,0.4,0.0,-1.4,-3.0000000000000002e-15,-3.1196724634613264e-15,1.8948048380568064e-17
0.0,0.0,-1.0,0.4,0.0,-1.3,-3.0000000000000002e-15,-3.0862289047947363e-15,2.0573564151213633e-17
0.0,0.0,-1.0,0.4,0.0,-1.2,-3.0000000000000002e-15,-3.1123152045158857e-15,1.9337380078144747e-17
0.0,0.0,-1.0,0.4,0.0,-1.1,-3.0000000000000002e-15,-3.0874071118323542e-15,1.7343677168465084e-17
0.0,0.0,-1.0,0.4,0.0,-1.05,-3.0000000000000002e-15,-3.118194452727519e-15,1.855579979107266e-17
0.0,0.0,-1.0,0.4,0.0,-1.02,-3.0000000000000002e-15,-3.1114667271313084e-15,1.8899995816895753e-17
0.0,0.0,-1.0,0.4,0.0,-1.0,-3.0000000000000002e-15,-3.1119371794879748e-15,1.8353514667779652e-17
0.0,0.0,-1.0,0.4,0.0,-0.98,-3.0000000000000002e-15,-3.104065400735161e-15,1.864119238601069e-17
0.0,0.0,-1.0,0.4,0.0,-0.96,-3.0000000000000002e-15,-3.1024502193955283e-15,1.5994555005739864e-17
0.0,0.0,-1.0,0.4,0.0,-0.94,-3.0000000000000002e-15,-3.1185642503787e-15,1.7697832696617315e-17
0.0,0.0,-1.0,0.4,0.0,-0.92,-3.0000000000000002e-15,-3.0797699223782775e-15,1.6078379606265578e-17
0.0,0.0,-1.0,0.4,0.0,-0.9,-3.0000000000000002e-15,-3.1227757787575794e-15,1.8707417628331297e-17
0.0,0.0,-1.0,0.4,0.0,-0.8,-3.0000000000000002e-15,-3.0822915931468907e-15,1.6823437495799644e-17
0.0,0.0,-1.0,0.4,0.0,-0.6,-3.0000000000000002e-15,-3.085380303986725e-15,1.8699434537729618e-17
0.0,0.0,-1.0,0.4,0.0,-0.4,-3.0000000000000002e-15,-3.0749947033548675e-15,1.764786010298166e-17
0.0,0.0,-1.0,0.4,0.0,-0.2,-3.0000000000000002e-15,-3.0883067495400697e-15,1.8412520451210586e-17
0.0,0.0,-1.0,0.4,0.0,0.0,-3.0000000000000002e-15,-3.097563583535525e-15,1.6006743515406234e-17
0.0,0.0,-1.0,0.4,0.0,0.5,-3.0000000000000002e-15,-3.0777759271302298e-15,1.955960460676897e-17
0.0,0.0,-1.0,0.4,0.0,1.0,-3.0000000000000002e-15,-3.088045325108128e-15,1.8388377588758242e-17
0.0,0.0,-1.0,0.5,0.0,-1.5,-3.0000000000000002e-15,-3.1142518665098077e-15,1.7406528745359564e-17
0.0,0.0,-1.0,0.5,0.0,-1.4,-3.0000000000000002e-15,-3.1276805555224932e-15,1.7638142426941274e-17
0.0,0.0,-1.0,0.5,0.0,-1.3,-3.0000000000000002e-15,-3.0928269608598757e-15,1.8416960710708268e-17
0.0,0.0,-1.0,0.5,0.0,-1.2,-3.0000000000000002e-15,-3.1058791177193456e-15,1.7741680453314376e-17
0.0,0.0,-1.0,0.5,0.0,-1.1,-3.0000000000000002e-15,-3.0987395137488524e-15,1.8565877729661857e-17
0.0,0.0,-1.0,0.5,0.0,-1.05,-3.0000000000000002e-15,-3.11098179968759e-15,1.625062301860302e-17
0.0,0.0,-1.0,0.5,0.0,-1.02,-3.0000000000000002e-15,-3.1029608072225135e-15,1.785878887921665e-17
0.0,0.0,-1.0,0.5,0.0,-1.0,-3.0000000000000002e-15,-3.0938630482814152e-15,1.7354456362418608e-17
0.0,0.0,-1.0,0.5,0.0,-0.98,-3.0000000000000002e-15,-3.0810552643668477e-15,1.8311243548656708e-17
0.0,0.0,-1.0,0.5,0.0,-0.96,-3.0000000000000002e-15,-3.0859595527113972e-15,1.7173744762853126e-17
0.0,0.0,-1.0,0.5,0.0,-0.94,-3.0000000000000002e-15,-3.081731916553936e-15,1.8789076658487697e-17
0.0,0.0,-1.0,0.5,0.0,-0.92,-3.0000000000000002e-15,-3.078941122083742e-15,1.8974499720665663e-17
0.0,0.0,-1.0,0.5,0.0,-0.9,-3.0000000000000002e-15,-3.0852570378750187e-15,2.0122686208263238e-17
0.0,0.0,-1.0,0.5,0.0,-0.8,-3.0000000000000002e-15,-3.062868031523741e-15,1.7218392902784612e-17
0.0,0.0,-1.0,0.5,0.0,-0.6,-3.0000000000000002e-15,-3.0715593175424102e-15,1.8361841680190808e-17
0.0,0.0,-1.0,0.5,0.0,-0.4,-3.0000000000000002e-15,-3.098431115481699e-15,1.9333674988203093e-17
0.0,0.0,-1.0,0.5,0.0,-0.2,-3.0000000000000002e-15,-3.0852780891929115e-15,1.9764751265768575e-17
0.0,0.0,-1.0,0.5,0.0,0.0,-3.0000000000000002e-15,-3.06921144961776e-15,1.9288295844417088e-17
0.0,0.0,-1.0,0.5,0.0,0.5,-3.0000000000000002e-15,-3.0785035889075373e-15,1.7477902512023375e-17
0.0,0.0,-1.0,0.5,0.0,1.0,-3.0000000000000002e-15,-3.088526561128219e-15,1.93375453644455e-17
0.0,0.0,-1.0,0.0,0.0,-1.5,-2.9e-15,-3.114722552580592e-15,1.8171011248103983e-17
0.0,0.0,-1.0,0.0,0.0,-1.4,-2.9e-15,-3.0942441548046725e-15,1.6519904379626072e-17
0.0,0.0,-1.0,0.0,0.0,-1.3,-2.9e-15,-3.1250268188782437e-15,2.0109710479217092e-17
0.0,0.0,-1.0,0.0,0.0,-1.2,-2.9e-15,-3.143204388552931e-15,1.860342051976076e-17
0.0,0.0,-1.0,0.0,0.0,-1.1,-2.9e-15,-3.3753178819593563e-15,1.9377047608949147e-17
0.0,0.0,-1.0,0.0,0.0,-1.05,-2.9e-15,-3.4302477201110563e-15,1.963773713411794e-17
0.0,0.0,-1.0,0.0,0.0,-1.02,-2.9e-15,-3.158196845496859e-15,1.6748031400201148e-17
0.0,0.0,-1.0,0.0,0.0,-0.98,-2.9e-15,-2.5135106888844694e-15,1.7559378788657053e-17
0.0,0.0,-1.0,0.0,0.0,-0.96,-2.9e-15,-2.3573150759839225e-15,1.7546270473369144e-17
0.0,0.0,-1.0,0.0,0.0,-0.94,-2.9e-15,-2.348392655882596e-15,1.799395102466299e-17
0.0,0.0,-1.0,0.0,0.0,-0.92,-2.9e-15,-2.3800057241139713e-15,1.8580280068686554e-17
0.0,0.0,-1.0,0.0,0.0,-0.9,-2.9e-15,-2.335828218074258e-15,1.852310094830526e-17
0.0,0.0,-1.0,0.0,0.0,-0.8,-2.9e-15,-2.4795251110803596e-15,1.643634329049857e-17
0.0,0.0,-1.0,0.0,0.0,-0.6,-2.9e-15,-2.7584823869433523e-15,1.8277913569452943e-17
0.0,0.0,-1.0,0.0,0.0,-0.4,-2.9e-15,-2.9180365925169244e-15,1.8854673074576856e-17
0.0,0.0,-1.0,0.0,0.0,-0.2,-2.9e-15,-2.8900405643444075e-15,1.6465138164494953e-17
0.0,0.0,-1.0,0.0,0.0,0.0,-2.9e-15,-2.9719700927817437e-15,1.621961775307153e-17
0.0,0.0,-1.0,0.0,0.0,0.5,-2.9e-15,-3.080185962496473e-15,1.8294800847460956e-17
0.0,0.0,-1.0,0.0,0.0,1.0,-2.9e-15,-3.0798088531891643e-15,1.762028685690042e-17
0.0,0.0,-1.0,0.02,0.0,-1.5,-2.9e-15,-3.096010039053625e-15,1.785279362494853e-17
0.0,0.0,-1.0,0.02,0.0,-1.4,-2.9e-15,-3.1346869133408305e-15,1.8747364468090458e-17
0.0,0.0,-1.0,0.02,0.0,-1.3,-2.9e-15,-3.143263433301685e-15,1.6695020700159387e-17
0.0,0.0,-1.0,0.02,0.0,-1.2,-2.9e-15,-3.1800416067619177e-15,1.9309141557356747e-17
0.0,0.0,-1.0,0.02,0.0,-1.1,-2.9e-15,-3.3549704971629656e-15,1.993561369762315e-17
0.0,0.0,-1.0,0.02,0.0,-1.05,-2.9e-15,-3.3576743092520794e-15,1.9273303649238858e-17
0.0,0.0,-1.0,0.02,0.0,-1.02,-2.9e-15,-3.0954521966201395e-15,1.8309153663839598e-17
0.0,0.0,-1.0,0.02,0.0,-1.0,-2.9e-15,-2.7796798156584258e-15,1.674328351898935e-17
0.0,0.0,-1.0,0.02,0.0,-0.98,-2.9e-15,-2.5588475728263322e-15,1.8313832404165223e-17
0.0,0.0,-1.0,0.02,0.0,-0.96,-2.9e-15,-2.4284417751247546e-15,1.9139805093602876e-17
0.0,0.0,-1.0,0.02,0.0,-0.94,-2.9e-15,-2.348910719307365e-15,2.0157241908943962e-17
0.0,0.0,-1.0,0.02,0.0,-0.92,-2.9e-15,-2.373221500731813e-15,1.6684535329940624e-17
0.0,0.0,-1.0,0.02,0.0,-0.9,-2.9e-15,-2.4437744048368796e-15,1.778093536406033e-17
0.0,0.0,-1.0,0.02,0.0,-0.8,-2.9e-15,-2.540939009489337e-15,1.8669114898720486e-17
0.0,0.0,-1.0,0.02,0.0,-0.6,-2.9e-15,-2.7156467545107817e-15,1.6615411697000402e-17
0.0,0.0,-1.0,0.02,0.0,-0.4,-2.9e-15,-2.885332237103453e-15,1.8095122075931575e-17
0.0,0.0,-1.0,0.02,0.0,-0.2,-2.9e-15,-2.9570972407335006e-15,1.9383462399590178e-17
0.0,0.0,-1.0,0.02,0.0,0.0,-2.9e-15,-2.9563371987811053e-15,1.8362931909800864e-17
0.0,0.0,-1.0,0.02,0.0,0.5,-2.9e-15,-3.0777705375028204e-15,1.809801800257557e-17
0.0,0.0,-1.0,0.02,0.0,1.0,-2.9e-15,-3.067262518252779e-15,1.8456669557975804e-17
0.0,0.0,-1.0,0.05,0.0,-1.5,-2.9e-15,-3.139054107774803e-15,1.706835343259791e-17
0.0,0.0,-1.0,0.05,0.0,-1.4,-2.9e-15,-3.1473172130965403e-15,1.9507147291099902e-17
